planner,num_agents,num_robots,f,d,active_time,completion_time,planner_time,damage,num_disabled
SeparateTravelingPlanner,300,10,2.0,5,125.42435317924783,125.42435317924783,2.5676445960998535,18276.02599060715,300
SeparateTravelingPlanner,300,10,2.0,5,112.41236663815354,112.41236663815354,2.5847866535186768,16880.723024551044,300
SeparateTravelingPlanner,300,5,2.0,10,122.05869310991915,122.05869310991915,6.099276781082153,20090.95577240851,300
SeparateTravelingPlanner,300,5,2.0,10,110.52036441321792,110.52036441321792,6.233615875244141,17506.325290531182,300
SeparateTravelingPlanner,300,5,2.0,10,107.96787309029058,107.96787309029058,5.9226415157318115,16881.823180865013,300
SeparateTravelingPlanner,300,5,2.0,10,161.99847079183147,161.99847079183147,5.891812562942505,21288.04939659735,300
SeparateTravelingPlanner,300,5,2.0,10,115.61566402175933,115.61566402175933,6.295121669769287,19382.053387300377,300
SeparateTravelingPlanner,300,5,2.0,10,115.35060684244391,115.35060684244391,6.045973062515259,18180.48434381999,300
SeparateTravelingPlanner,300,5,2.0,10,114.77196628141749,114.77196628141749,5.966322898864746,17203.054894817837,300
SeparateTravelingPlanner,300,5,2.0,10,113.99856501477565,113.99856501477565,6.250025987625122,17672.958221574285,300
SeparateTravelingPlanner,300,5,2.0,10,119.57329650232248,119.57329650232248,5.775232315063477,19055.27757645774,300
SeparateTravelingPlanner,300,5,2.0,10,110.07225838404734,110.07225838404734,6.268161296844482,17427.809948913207,300
SeparateTravelingPlanner,300,5,2.0,10,110.22111240429068,110.22111240429068,6.236394166946411,17175.390136625072,300
SeparateTravelingPlanner,300,5,2.0,10,109.61405808117739,109.61405808117739,5.826092004776001,17346.426503799004,300
SeparateTravelingPlanner,300,5,2.0,10,123.64281100457791,123.64281100457791,5.995845556259155,18002.923097178846,300
SeparateTravelingPlanner,300,5,2.0,10,125.2574344559296,125.2574344559296,6.071030378341675,19796.663137931988,300
SeparateTravelingPlanner,300,5,2.0,10,138.62322760162806,138.62322760162806,6.206688642501831,19152.195653126662,300
SeparateTravelingPlanner,300,5,2.0,10,109.16404764641756,109.16404764641756,5.984983205795288,17687.84501803261,300
SeparateTravelingPlanner,300,5,2.0,10,118.38629407818323,118.38629407818323,6.505611896514893,17633.45448987881,300
SeparateTravelingPlanner,300,5,2.0,10,127.73437009345946,127.73437009345946,6.023292064666748,18054.572328249313,300
SeparateTravelingPlanner,300,5,2.0,10,130.5258517048447,130.5258517048447,6.147237777709961,19949.246194361916,300
SeparateTravelingPlanner,300,5,2.0,10,118.14503053584566,118.14503053584566,5.919345378875732,19206.186669179166,300
SeparateTravelingPlanner,300,5,2.0,10,119.04154002954881,119.04154002954881,6.53977370262146,18716.48634569945,300
SeparateTravelingPlanner,300,5,2.0,10,107.25395530286222,107.25395530286222,5.868367671966553,17193.339687527823,300
SeparateTravelingPlanner,300,5,2.0,10,125.76930842621272,125.76930842621272,6.4158408641815186,18222.76716079328,300
SeparateTravelingPlanner,300,5,2.0,10,140.53853367051255,140.53853367051255,6.126101016998291,19669.885300632086,300
